sentence_id,sentence_label,sentence_text
135,0,"[['got', 'early', 'girls', 'aloud', 'freshly', 'squeezed', 'video']]"
137,0,"[['excited', 'live', 'wales']]"
141,0,"[['horrible', 'ending', 'story', 'prayers', 'go']]"
142,0,"[['going', 'sleep']]"
146,0,"[['sound', 'class'], ['kill'], ['get', 'home']]"
148,0,"[['still', 'ca', 'find', 'keys']]"
149,0,"[['heard', 'making', 'announcements', 'trying', 'find'], ['mother', 'looked', 'worried']]"
150,0,"[['trying', 'really', 'hard', 'get', 'sick', 'stuff', 'took', 'get', 'rid', 'cough']]"
151,0,"[['na', 'start', 'revising', 'exams', 'may']]"
152,0,[['bad']]
153,0,"[['give', 'fiver', 'fine', 'much', 'skint', 'paying', 'al', 'darlings', 'eyebrow', 'waxing']]"
154,0,"[['says', 'ang', 'ng', 'may', '14']]"
155,0,"[['sure', 'want', 'associate', 'violet', 'product', 'may', 'screen', 'name']]"
156,0,"[['bike'], ['hot', 'n'], ['rem', 'marathon', 'continues']]"
158,0,"[['let', 'hope', 'sore', 'throat', 'clears', 'break', 'illness', 'holidays']]"
159,0,"[['woke', 'find', 'thing', 'going', 'fight', 'apparently', 'beats', 'sleep'], ['sorry', 'keynote']]"
160,0,"[['poor', 'spartans']]"
161,0,"[['twitter', 'changed', 'past', '2', 'weeks'], ['view', '2', 'pages', 'tweets', 'phone', 'selecting', 'repeatedly', 'shows', 'page', '2']]"
165,0,"[['want', 'walk', 'home', 'snow'], ['wants', 'pick']]"
166,0,"[['love', 'buck']]"
169,0,"[['wishing', 'home', 'underneath', 'covers']]"
170,0,"[['really', 'wish', 'see', 'izzard', 'tour', 'damn', 'stupid', 'expensive', 'tickets'], ['cake', 'death']]"
175,0,"[['prodigy', 'ace', 'last', 'night'], ['managed', 'hours', 'sleep', 'last', 'night', 'feeling', 'today', 'cool', 'day', 'guys']]"
176,0,"[['nothing', 'new', 'old', 'boring', 'crap', 'least', 'theres', 'sunshine', 'tequila'], ['new', 'u'], ['fun']]"
178,0,"[['sorry'], ['maybe', 'walking', 'around', 'goofy', 'store', 'help', 'hint', 'hint'], ['3']]"
179,0,"[['next', 'us', 'airings', 'mon'], ['apr'], ['13'], ['wan', 'na', 'wait', 'long']]"
181,0,"[['got', 'denied', 'contact', 'disney', 'movie', 'rock'], ['none', 'pleased']]"
185,0,"[['frankly', 'disappointed', 'offended', 'blogger', 'writing', 'penguin']]"
186,0,"[['na', 'get', 'late', 'tomorrow'], ['na', 'get', 'tipsy', 'lonesome'], ['sad']]"
194,0,"[['wait', '45', 'minutes', 'next', 'bus', 'home', 'need', 'car', 'bad']]"
199,0,"[['understood', 'first', 'time'], ['think', 'answer', 'seconds'], ['repeating', 'english', 'pissed']]"
200,0,"[['poor', 'paul'], ['weather', 'good', 'town'], ['heading', 'ur', 'way', 'friday']]"
201,0,"[['oh', 'tummy', 'bug'], ['hope', 'u', 'get', 'better', 'soon', 'xx', 'think', 'back', 'briefly', 'text', 'reply', 'yet', 'xx']]"
202,0,"[['back', 'land', 'living', 'alas', 'head', 'work']]"
204,0,"[['sigh', 'mostly', 'friends', 'damn', 'growing', 'p']]"
205,0,"[['mums', 'birthday', 'glad', 'likes'], ['looking', 'forward', 'party', 'time', 'later', 'week', 'sad', 'going', 'cornwall']]"
209,0,"[['bed', 'making', 'sick', 'cant', 'even', 'sleep']]"
210,0,"[['emailed', 'yesterday', 'u', 'never', 'responded']]"
214,0,"[['bed', 'cos', 'tummy', 'bd', '2', 'wake'], ['ca', 'eat'], ['calories', 'nt', 'gd', 'abs', 'hungry']]"
218,0,"[['awake', 'long', 'feels']]"
219,0,"[['thank'], ['however', 'hate', 'list', 'includes', '2', 'convicts']]"
222,0,"[['even', 'four', 'day', 'week', 'seems', 'long', 'want', 'stay', 'bed']]"
223,0,[['cold']]
225,0,[['yeah']]
227,0,"[['doll', 'sorry', 'hear', 'bout', 'ur', 'doggie', 'hope', 'comes', 'home', 'soon'], ['help', 'u', 'look', 'far', 'away']]"
228,0,"[['morning', 'person'], ['never', 'prefer', 'night']]"
230,0,"[['got', 'combined', 'ear', 'toothache', 'wants', 'rip', 'face']]"
231,0,"[['ca', 'take', 'heat'], ['like', 'oven'], ['feel', 'sick']]"
233,0,"[['preparing', 'quotes', 'day', 'tiring', 'job']]"
234,0,"[['needing', 'love']]"
235,0,"[['cried', 'guess']]"
236,0,"[['disneyland'], ['sad', 'pineapple', 'stand', 'closed', '3', 'dollars']]"
238,0,"[['still', 'feel', 'sign', 'old', 'age', 'thinks']]"
239,0,"[['problem', 'appealing', 'wide', 'enough', 'audience', 'even', 'though', 'think', 'may']]"
240,0,"[['photos'], ['na', 'sign', 'see', 'photos'], ['put']]"
244,0,"[['asked', 'teacher', 'speak', 'project', 'said'], ['happy'], ['might', 'spewed']]"
246,0,"[['yea', 'quiet', 'around', 'work', 'bored', 'death', 'nobody', 'talk']]"
247,0,"[['sorry', 'hear'], ['know', 'jeans', 'winter']]"
248,0,"[['want', 'mac', 'amp', 'cheese'], ['still', 'got', 'one', 'u', 'left', 'guess', 'making', 'today']]"
251,0,"[['take', 'easy', 'good']]"
252,0,"[['saw', '1', 'little', '1', 'huge', 'stingray', 'water', 'beach', 'low', 'tide'], ['turtles', 'yet']]"
255,0,"[['today', 'day', '1', 'fast', 'amp', 'feel', 'may', 'break', 'go', '2', 'bed', 'must', 'hold', 'end'], ['must', 'stayed', 'focused', 'wish', 'luck']]"
257,0,"[['really', 'want', 'play'], ['discs', 'scratched']]"
259,0,"[['needs', 'another', 'copy', 'visual', 'studio']]"
261,0,"[['sounds', 'sick', 'poor', 'thing']]"
262,0,[['messed']]
266,0,"[['maybe', 'unclear', 'planning', 'post', 'website', 'later', 'usual', 'today', 'due', 'technical', 'issues']]"
267,0,"[['wishes', 'restaurant', 'city', 'pet', 'society', 'ported']]"
271,0,"[['nice', 'day', 'stuck', 'home', 'waiting', 'parcel']]"
272,0,"[['following', 'twitter', 'accounts', 'report', 'earthquakes'], ['situation', 'italy', 'dead'], ['photos']]"
273,0,[]
274,0,"[['headache', 'wont', 'go', 'away', 'want', 'od', 'panadol', 'though', 'hurts']]"
275,0,"[['thanks', 'despite', 'despair', 'buy', 'box', 'jaffa', 'cakes', 'go', 'someway', 'making', 'amends']]"
276,0,[['aching']]
280,0,"[['downloading', 'new', 'album', 'slip', 'hell', 'come'], ['behind', 'times', 'days']]"
281,0,"[['yeah', 'shakily', 'conquered', 'ladder'], ['pointless', 'job', 'tho'], ['far', 'away', 'receive', 'digital', 'signal', 'antenna']]"
283,0,"[['ok', 'think', 'finally', 'done', 'work', 'day'], ['beer', 'tv', 'hitting', 'sack'], ['back', 'around']]"
285,0,"[['arse', 'totally', 'forgot', 'wanted', 'attend', 'morning'], ['never', 'know', 'secure', 'environments']]"
288,0,"[['thursday', 'please']]"
290,0,"[['afraid'], ['notes', 'read']]"
291,0,"[['playing', 'west', 'end'], ['busy', 'seeing', 'equus', 'catch', 'closed'], ['blame']]"
292,0,"[['school', 'boring'], ['hoping', 'use', 'longer', 'time', 'passes', 'fast']]"
293,0,"[['hoping', 'delivers', 'pink', 'tickets']]"
294,0,"[['currently', 'watching', 'roommates'], ['miss']]"
296,0,"[['broadband', 'plan', 'massive', 'broken', 'promise', 'still', 'waiting', 'broadband']]"
298,0,"[['lost', 'school']]"
300,0,"[['ee', 'suck'], ['bring', 'sam', 'back'], ['happy']]"
301,0,"[['sad', 'sister', 'niece', 'gone', 'away']]"
303,0,"[['twitter', 'went', 'bed', 'last', 'night'], ['back']]"
304,0,"[['brilliant', 'idea'], ['bring', 'much', 'think', 'spend', 'amp', 'swap'], ['bring', 'brolly']]"
306,0,"[['wan', 'na', 'go', 'work', 'wan', 'na', 'go', 'bed']]"
308,0,"[['early', 'work', 'till']]"
310,0,"[['thanks', 'link'], ['seems', 'penguin', 'allow', 'sale', 'outside', 'us', 'search', 'result']]"
311,0,"[['flowers', 'chocolates'], ['hugs', '3']]"
314,0,[['early']]
317,0,"[['missing', 'favourite', 'friend']]"
318,0,"[['went', 'page', 'came', 'saying', 'domain', 'right']]"
319,0,"[['congress', 'bureau', 'investigation'], ['big', 'red', 'question', 'mark', 'capability', 'indian', 'judiciary', 'system']]"
320,0,"[['home', 'day', 'got', 'one', 'lingering', 'cold', 'bugs', 'leave', 'alone']]"
323,0,"[['writing', 'article', 'video', 'converters', 'test'], ['take', 'long', 'time']]"
324,0,"[['went', 'doctor', 'today', 'blood', 'sugar', 'level']]"
326,0,"[['sounds', 'almost', 'good', 'related', 'increased', 'prices']]"
328,0,"[['thought', 'sleeping', 'option', 'tomorrow', 'realizing'], ['evaluations', 'morning', 'work', 'afternoon']]"
329,0,"[['hacked', 'account', 'aim', 'make', 'new', 'one']]"
331,0,"[['working', 'senior', 'paper']]"
335,0,"[['persons', 'read', 'twitter', 'ca', 'catch', 'another', 'week'], ['ca', 'talk'], ['yeah']]"
336,0,"[['getting', 'ready', 'work']]"
337,0,"[['ads', 'yet', 'appeared', 'google', 'team', 'said', 'may', 'delay', '48', 'hrs']]"
338,0,"[['love', 'scrappy', 'already']]"
339,0,"[['oh', 'back', 'annual', 'leave']]"
340,0,"[['bleach', 'hair', 'third', 'time', 'four', 'days', 'ho'], ['got', 'go', 'later', 'post', 'gazillion', 'things', 'sold', 'bad']]"
342,0,"[['struggling', 'law']]"
343,0,[['want']]
345,0,"[['pity', 'chat', 'exceeded', 'even', 'amazingly', 'level', 'unreliability']]"
347,0,"[['vip', 'guests', 'today', 'hate']]"
348,0,"[['day', 'shut', 'part', 'hydraulics', 'assignment', 'time']]"
349,0,"[['luke', 'twitter']]"
352,0,"[['making', 'ready', 'school', 'feel', 'like', 'going', 'two', 'tests']]"
353,0,"[['commercial', 'homework']]"
354,0,"[['note', 'go', 'bar'], ['passengers']]"
356,0,"[['ordered', 'pita', 'came'], ['say', 'fax', 'machine', 'broke', 'driver', 'left', 'empty', 'belly']]"
357,0,"[['feeling', 'like', 'dancing', 'rain', 'like', 'pixie', 'rain', 'stopped', 'well', 'watch', 'flight', 'instead']]"
361,0,"[['quid', 'rear', 'wiper', 'arm', 'car'], ['including', 'wiper', 'blade', 'either']]"
362,0,[['twitter']]
365,0,"[['know'], ['heard', 'afternoon', 'wondered', 'thing'], ['moscow', 'behind', 'times']]"
367,0,"[['wish', 'u', 'talked', 'might', 'get', 'upset']]"
369,0,"[['know', 'thinking', 'need', 'money']]"
371,0,"[['going', 'holidays', 'friend', 'tomorrow', 'exited', 'twitter']]"
372,0,"[['wonderful', 'weather', 'rochester', 'morning']]"
375,0,"[['year', 'mark', 'died', 'year', 'goes', 'fast']]"
377,0,"[['face', 'itchy']]"
378,0,"[['grandma', '2', 'days'], ['even', '5', 'houses', 'away', 'still', 'miss']]"
379,0,"[['simon', 'longer', 'playing', 'brothers'], ['sure', 'feel']]"
380,0,"[['good', 'knight', 'hun'], ['looking', 'forward', 'ur', 'tweets'], ['hate', 'keep', 'missing', 'fun', 'time', 'difference']]"
383,0,"[['migraine', 'ca', 'sleep'], ['boo']]"
386,0,[['like']]
389,0,"[['hello', 'world', 'like', 'physics']]"
392,0,"[['know'], ['spring', 'break']]"
393,0,"[['hate', 'third', 'day'], ['guess', 'happened', 'shaved', 'eye', 'brows'], ['need', 'glasses']]"
395,0,"[['yes'], ['sad', 'topic'], ['going', 'concert', 'far', 'probably', 'expensive']]"
401,0,[['miss']]
402,0,"[['overnight', 'screwed', 'sleep']]"
404,0,"[['hates', 'spots']]"
405,0,"[['afraid', 'ur', 'reply', 'ages', 'ago']]"
406,0,"[['tonight', 'episode', 'house', 'incredibly', 'sad'], ['nothing', 'meatloaf', 'usual', 'bad', 'acting']]"
407,0,"[['ill', 'sofa', 'feeling', 'sorry']]"
409,0,"[['rock', 'band', 'expert']]"
411,0,"[['stock', 'edition', 'red', 'elite', 'moment'], ['must', 'one']]"
412,0,"[['want', 'leave', 'college']]"
413,0,"[['feeling', 'lost', 'naked', 'confused', 'sort']]"
414,0,"[['current', 'contract', 'damn']]"
415,0,"[['looking', 'seem', 'getting', 'completely', 'different', 'finding', 'shared', 'hosting', 'hard', 'control']]"
416,0,"[['library', 'working', 'guessed', 'essay'], ['feel', 'banished', 'awful', 'place', 'forever']]"
419,0,"[['ca', 'sleep', 'dam', 'naps', 'hot']]"
422,0,"[['booked', 'dentist', 'appointment', 'joy']]"
423,0,[['hope']]
427,0,"[['stress', 'always', 'culminates', 'physical', 'pain']]"
428,0,"[['typical', 'british', 'morning'], ['cold', 'wet', 'road', 'full', 'miserable', 'angry', 'drivers', 'good', 'times'], ['need', 'holiday']]"
434,0,"[['chance', 'coming', 'back', '20', 'mins', 'faster', 'javelins', 'though']]"
436,0,"[['set', 'twitter', 'profile', 'one', 'colleagues', 'noticed', 'got', 'much', 'swish', 'sidebar', 'get']]"
440,0,"[['sister', 'cat', 'meatball', 'leg', 'needs', 'amputated', 'poor', 'little', 'thing']]"
443,0,"[['meeting', 'hour', 'explain', 'version', 'use'], ['say'], ['none'], ['atm', 'heap', 'emf', 'tools']]"
444,0,"[['awake', 'twitters'], ['dozing']]"
445,0,"[['still', 'sick', 'pneumonia', 'n', 'tumor', 'really', 'run', 'n', 'depressed', 'n', 'day']]"
447,0,"[['chilling', 'going', 'get', 'ready', 'work', 'tho']]"
448,0,"[['work', 'play', 'happy', 'make', 'ca', 'wait', 'holidays']]"
450,0,"[['must', 'slash', 'characters', 'na', 'go', 'sleep', 'dream', 'happy', 'things']]"
452,0,"[['block', 'dubai'], ['oman', 'access', 'banned'], ['ru', 'gulf']]"
453,0,[]
454,0,"[['spent', '1', 'hour', 'enter', 'bureaucratic', 'nonsense', 'march'], ['waste', 'time']]"
455,0,[]
456,0,"[['almost', 'bedtime']]"
461,0,"[['see', 'download', 'zip', 'folders'], ['internet', 'moneys'], ['fuck', 'yeah', 'amp']]"
465,0,"[['search', 'decks', 'working', 'yesterday', 'problem']]"
466,0,"[['got', 'book', 'look']]"
470,0,"[['poor', 'donkeys', 'ever']]"
474,0,"[['fit', '4', 'people', 'max', 'full', 'otherwise', 'know']]"
478,0,"[['messages', 'get', 'notice', 'sad'], ['try', 'hard', 'communicate', 'u']]"
480,0,"[['jealous'], ['seeing', 'later', 'year', 'men', 'little', 'gig']]"
484,0,"[['deadline', 'ahead']]"
487,0,"[['longing', 'sewing', 'machine'], ['birthday', 'far', 'away']]"
488,0,"[['ur', 'bad']]"
489,0,"[['eyeliner'], ['feel', 'naked'], ['leaving', 'flat', 'get', 'shops', 'mum'], ['might', 'text', 'boyfriend'], ['miss']]"
491,0,"[['sorry', 'hear'], ['always', 'sad', 'lose', 'close', 'us', 'loved']]"
492,0,"[['going', 'work']]"
494,0,"[['always', 'walk', 'annex', 'hoping', 'see', 'instead', 'get', 'family']]"
495,0,"[['believed', 'lucky', 'lasts', 'till', 'afternoon']]"
496,0,"[['work', 'miss', 'lush', 'weather']]"
500,0,"[['wants', 'ipod']]"
501,0,"[['wow'], ['5', 'suicides', 'row'], ['professional', 'athlete', 'suicides']]"
504,0,"[['dinner', 'tonight'], ['freezer', 'melted']]"
505,0,"[['wake', '5', 'hours']]"
506,0,"[['thought', 'looked', 'paler', 'probably', 'drama', 'filming'], ['looks', 'healthier', 'ever', 'though']]"
507,0,"[['ca', 'sleep'], ['wish', 'good', 'cuddle', 'make', 'ass']]"
509,0,"[['bruce', 'embarks', 'world', 'apparently', 'unworldly', 'planet']]"
512,0,[['see']]
515,0,"[['ca', 'find', 'red', 'hat', 'got', 'ta', 'wear', 'creepy', 'nick', 'version']]"
518,0,[['twitter']]
519,0,"[['document', 'management', 'systems', 'always', 'good', 'idea', 'rarely', 'seems', 'happen', 'practice']]"
521,0,"[['glad', 'help', 'favourite', 'character'], ['white', 'house', 'sucks', 'stealing']]"
523,0,"[['know'], ['ping', 'site', 'load', 'trying', 'contact']]"
524,0,"[['today', 'attempting', 'write', 'dissertation'], ['dull', 'especially', 'sun', 'shining', 'outside']]"
525,0,"[['thinks', 'bust', 'late', 'overslept', 'still', 'keep', 'u', 'entertained']]"
528,0,"[['miss', 'long'], ['come', 'back']]"
529,0,[['think']]
532,0,"[['remember', 'bum', 'leg'], ['strikes', 'back', 'time', 'serious']]"
536,0,"[['currently', 'wishing', 'treacle', 'sponge', 'custard', 'made', 'last', 'night', 'watching', 'order', 'phoenix']]"
537,0,"[['evil', 'evil', 'girl']]"
538,0,"[['taking', 'pictures', 'shirt']]"
539,0,"[['good'], ['liking', 'snow', 'right', 'getting', 'used', 'nice', 'weather']]"
542,0,"[['go', 'work', 'ninja', 'luke', 'sad']]"
543,0,"[['hate', 'away', 'cant', 'sleep', 'alone', 'anymore']]"
548,0,"[['able', 'get', 'workshops', 'run', 'web', 'directions']]"
549,0,"[['ok', 'bed']]"
555,0,"[['mighty', 'tap', 'world', 'tour', 'newborn']]"
556,0,"[['think', 'insomniac', 'cant', 'birthday', '5', 'days', 'oh', 'yay']]"
557,0,"[['tough', 'virtually', 'picking', 'people', 'shaking', 'get', 'every', 'penny'], ['v', 'stressful']]"
558,0,"[['oh', 'sympathies'], ['hard', 'decision'], ['always', 'hope', 'old', 'border', 'collie', 'go', 'sleep'], ['14']]"
560,0,[]
561,0,"[['many', 'assignments']]"
562,0,"[['english', 'revision', 'class']]"
563,0,"[['made'], ['cop', 'roth', 'album', 'instead', 'fuck', 'em', 'ass', 'like', 'flow']]"
564,0,"[['internet', 'rude', 'tonight'], ['go', 'bed']]"
567,0,"[['folding', 'getting', 'taking', 'long', 'update'], ['need', 'grouping', 'amp', 'replies']]"
569,0,"[['noes', 'socks', 'worn']]"
570,0,[['hate']]
571,0,"[['think', 'use', 'twitter', 'offend', 'people', 'unintentionally']]"
572,0,"[['know', 'found', 'url', 'much', 'tinier', 'mine']]"
573,0,"[['trip', 'time', 'day'], ['going', 'tonight'], ['want', 'see', 'bad'], ['tried', 'warn', 'tech', 'fail']]"
575,0,"[['strawberry', 'absolute', 'best', 'angel', 'delight'], ['chocolate', 'sweet']]"
577,0,"[['trying', 'plan', 'trips', 'low', 'budget', 'though', 'think', 'working']]"
578,0,"[['phantasy', 'star', 'yesterday', 'going', 'work']]"
583,0,"[['oh', 'god']]"
587,0,"[['twitter', 'loner']]"
590,0,"[['awesome', 'see', 'speaking'], ['wish', 'lived', 'closer']]"
591,0,"[['sick', 'back', 'bad'], ['watching', 'american', 'history', 'wan', 'na', 'watch', 'american', 'beauty', 'though'], ['buy']]"
592,0,"[['pc', 'completely', 'given', 'sucks']]"
593,0,"[['stay', 'bed', 'forget', 'weather'], ['hope', 'get', 'feeling', 'better'], ['poor']]"
594,0,"[['either'], ['depressing'], ['think', 'even', 'want', 'know', 'kids', 'suitcases']]"
596,0,"[['may', 'butt'], ['done', 'nosey'], ['sorry', 'conversation', 'interesting']]"
597,0,[['3']]
602,0,"[['booted', 'windows', 'upload', 'internet', 'even', 'worse']]"
603,0,"[['bed', 'tempting', 'right', 'take', 'nap', 'probably', 'wake']]"
604,0,"[['still', 'working']]"
605,0,"[['bouts', 'start', 'poor', 'keep', 'eyes', 'open'], ['tired', 'work', 'tomorrow', 'morning'], ['night']]"
606,0,[['attack']]
608,0,"[['found', 'madden'], ['oh', 'well', 'say', 'old', 'new']]"
610,0,"[['lucky'], ['got', 'overslept', 'hour']]"
616,0,"[['car', 'bad', 'week', 'get', 'car', 'taken', 'away']]"
617,0,"[['going', 'long', 'year', 'fans']]"
620,0,"[['want', 'believe', 'reading', 'sad']]"
621,0,"[['beginning', 'enjoy', 'lazy', 'town', 'oh', 'dear']]"
622,0,"[['going', 'city', 'tomorrow', 'lost', 'haves', 'list']]"
623,0,"[['almost', 'italian', 'homework'], ['understood']]"
625,0,"[['cool', 'tweet', '2']]"
627,0,"[['pretty', 'good', 'thanks', 'sorry', 'hear'], ['feel', 'better', 'soon', '3']]"
630,0,"[['girlfriend', 'troubles'], ['got', 'serious', 'thinking']]"
632,0,"[['fucking', 'shin', 'splints'], ['pain', 'please', 'never', 'realised', 'painful']]"
634,0,"[['think', 'email', 'domain', 'blocked']]"
636,0,"[['wow', 'feel', 'like', 'crap']]"
637,0,"[['indeed', 'one', 'interview'], ['good', 'stuff', 'thought', 'finally', 'found']]"
638,0,"[['get', 'lady'], ['see', 'work']]"
639,0,"[['stupid', 'amp', 'ms', 'make', 'stomach', 'hurt']]"
641,0,"[['orioles', 'beat', 'yankees', 'need', 'get', 'see', 'jeter']]"
642,0,"[['got', 'speeding', 'ticket']]"
643,0,"[['thanks', 'bursting', 'bubble']]"
649,0,"[['checked', 'weather', 'report', 'wrong', 'day'], ['fishing', 'today']]"
650,0,"[['seeing', 'cousin', 'canada', 'last', 'time', 'today', 'goes', 'back', 'sad', 'times', 'need', 'cheering']]"
652,0,"[['late', 'work', 'still', 'feeling', 'like']]"
653,0,"[['nothing', 'today']]"
655,0,"[['know'], ['big', 'love', 'true', 'blood', 'united', 'states', 'tara', 'long', 'waits', 'seasons']]"
657,0,"[['spider'], ['covered', 'round'], ['slight', 'phobia']]"
658,0,"[['make', 'sense', 'suicide', 'thing'], ['refuse', 'believe', 'actually', 'happened']]"
659,0,"[['seriously', 'stayed', '1', 'hour', 'tweeted', 'boss']]"
660,0,"[['wondering', 'much', 'hotter', 'chennai', 'na', 'get', 'may']]"
662,0,"[['fuck', 'hold', 'weekend', 'school']]"
665,0,"[['seeing', 'doctor', 'hope']]"
666,0,"[['caught', 'looking'], ['promised', 'still', '6', 'months', 'left', 'current', 'contract']]"
668,0,"[['available', 'free', 'every', 'visitors'], ['unfortunately', 'switched']]"
671,0,"[['tame', 'pigeon', 'sleeping', 'outside', 'near', 'doorway', 'house', 'keeps', 'returning', 'everyday'], ['want']]"
672,0,"[['duckling', 'famous', 'children', 'book', 'stolen', 'boston', 'public', 'garden', 'boston', 'globe', 'oh']]"
673,0,"[['really', 'feeling', 'come', 'back']]"
675,0,"[['funny', 'little', 'things', 'make', 'homesick', 'criminals', 'brownstone', 'ci', 'made', 'misty']]"
676,0,"[['stuffy', 'nose'], ['preventing', 'sleep'], ['remedies']]"
677,0,"[['damn', 'make']]"
678,0,"[['saw', 'show', 'columbus', 'oh', 'tried', '2', 'go', '2', 'cincinnati', 'oh', 'sold', 'u', 'guy', 'great']]"
680,0,"[['achilles', 'heel', 'spending', 'x', 'dvd']]"
685,0,"[['dude', 'go', '4', 'mile', 'run', 'cold', 'ass', 'boston', 'waking'], ['sucks']]"
686,0,"[['going', 'mexico', 'easter']]"
689,0,"[['wishes', 'good', 'old', 'cartoons', 'come', 'back'], ['ie', 'captain', 'planet'], ['wally'], ['sadness']]"
694,0,"[['miss', 'kitty', 'cats']]"
697,0,"[['mom', 'last', 'night'], ['figure', 'burned']]"
698,0,"[['battered', 'bruised'], ['arm', 'self', 'conflicted', 'pain']]"
699,0,"[['maybe', 'one', 'years', 'get', 'tax', 'return'], ['girl', 'dream', 'right']]"
702,0,"[['sorry', 'hope', 'feel', 'better', 'soon']]"
711,0,"[['man', 'want', 'nike', 'air', 'live', 'states', 'chance', 'hell', 'well', 'spend', '200', '2', 'pairs', 'sb', 'instead']]"
716,0,"[['looks', 'like', 'baby', 'going', 'born', 'pi']]"
717,0,"[['going', 'ride', 'hate', 'legs']]"
720,0,"[['paid', 'attention', 'covered', 'webpage', 'design', 'class', 'undergrad']]"
723,0,[]
