sentence_id,sentence_label,sentence_text
296,0,broadband plan ' massive broken promise ' via ii ##go ##com ##ta ##uta ##o still waiting broadband
298,0,lost st ign ##ac ##ius prep ##atory school ha ##ha
300,0,boo ##o ee suck daniel ##la ' bring sam back happy
301,0,sad sister niece gone away
303,0,twitter went bed last night back
304,0,brilliant idea bring much think ' spend amp ' swap bring bro ##lly
306,0,' wanna go work wanna go bed
308,0,early work till pm
310,0,thanks link seems penguin audio ##books ' allow sale outside us search result
311,0,virtual flowers chocolate ##s hugs kisses lt
314,0,early
317,0,missing favourite friend
318,0,went hp ##f ##z page came saying domain expired ' ##fr ##eak ##ing right
319,0,cb ##i congress bureau investigation ##a big red question mark capability indian judiciary system
320,0,' working home ' day got one lingering cold bugs ' leave alone
323,0,writing article video convert ##ers test ' take long time
324,0,went doctor ' today blood sugar level
326,0,sounds almost good nan ##dos related nan ##dos increased prices
328,0,thought sleeping option tomorrow realizing evaluation ##s morning work afternoon
329,0,hacked account aim make new one
331,0,working senior paper
335,0,persons read twitter ' catch another week ' talk yeah sa ##aa ##aa ##d
336,0,getting ready work
337,0,ads yet appeared google ads ##ense team said may delay hr ##s
338,0,love scrap ##py miss ##in already
339,0,oh ##oo ##oo ##o kat ##h back annual leave du du du ##u ##u ##u ##u ##u ##u ##u
340,0,b ##lea ##ch hair third time four days ho hum ##mm got go later post ga ##zi ##lli ##on things iv ##e sold bad
342,0,struggling ea ##m law
343,0,want pizza ##aa ##a
345,0,' pity facebook chat exceeded even ms ##n ' amazingly level un ##rel ##ia ##bility
347,0,vip guests today quo ##t b ##loh ##hee ##ee hate
348,0,##h day shut part hydraulic ##s assignment time
349,0,luke wo ##rral ##t twitter
352,0,making ready school ##don ' feel like going two tests
353,0,##chi ##ing commercial break ##d ##won lo ##l ##e homework en ##rter ##tain ##ee
354,0,note ' go cho ##cl ##ate bar sc ##hip ##hol passengers
356,0,ordered pit ##ai ##t ne ##vr came say fa ##x machine broke driver left empty belly
357,0,feeling like dancing rain like pi ##xie ##bu ##t rain stopped oh ##h well ##lo ##l ' watch flight con ##cho ##rds instead
361,0,qui ##d rear wipe ##r arm car ##s including wipe ##r blade either
362,0,twitter
365,0,know heard afternoon wondered thing moscow behind times
367,0,aw ##w wish u talked ##emi ##ght get upset
369,0,know thinking need money
371,0,going holidays friend tomorrow exited twitter
372,0,wonderful weather rochester morning
375,0,' year since mark sp ##ei ##ght died year goes fast
377,0,gr ##t face ##chy
378,0,ha ##ha ' grandma days even ' houses away ' still miss
379,0,simon fe ##lice longer playing fe ##lice brothers ' sure feel
380,0,good knight hu ##n looking forward ur ##wee ##ts hate keep missing fun cu ##z time difference
383,0,mig ##raine ' sleep boo
386,0,na ##ove ##t like
389,0,hello world ##t like physics
392,0,know im spring break
393,0,ah ##i hate flu ##now third day guess happened accident ##ly shaved eye brows need glasses
395,0,yes ' sad topic ha ##ha going concert ' far probably expensive
401,0,miss
402,0,overnight screwed sleep
404,0,hates spots
405,0,im afraid ur reply un ##i ages ago
406,0,tonight ' episode incredibly sad nothing meat ##lo ##af ' usual bad acting
407,0,ill sofa feeling sorry
409,0,rock band hard ##on expert
411,0,stock xbox lim ##ied edition red elite moment must one
412,0,' want leave college
413,0,feeling lost naked confused j ##k sort ##no iphone
414,0,current contract damn
415,0,looking seem getting completely different con ##fi ##g finding shared hosting hard control
416,0,library working yep guessed fi ##lio ##cht b ##hil essay feel banished awful place forever
419,0,' sleep dam nap ##s lo ##l hot
422,0,booked dentist appointment joy
423,0,ae ##mma hope '
427,0,stress always cu ##lm ##inates physical pain
428,0,typical british morning cold wet road full miserable angry drivers good times need holiday
434,0,chance coming back ' min ##s faster javelin ##s though
436,0,set twitter profile one colleagues noticed ' got much sw ##ish side ##bar get
440,0,sister ' cat meat ##ball leg crushed needs amp ##uta ##ted poor little thing
443,0,meeting hour explain quo ##t ##w ##hic ##h version ##aw use ##qu ##ot say none atm ' heap un ##bund ##led em ##f tools
444,0,awake twitter ##s ##zing
445,0,rat ##tie still sick pneumonia n tumor im really run n depressed n ha ##vin fi ##bro day
447,0,chilling going get ready work ina ##bit tho
448,0,work play happy linda make ' wait holidays
450,0,must slash characters sigh ##hh gonna go sleep dream happy things ku ##tner
452,0,know ##the ##y block ##ku ##t dubai oman ##ku ##t access ##bu ##t sky ##pe banned ru gulf
453,0,ou ##ch
454,0,' spent hour enter bureau ##cratic nonsense march waste time
456,0,almost bed ##time
461,0,##oo ##oo ##oh seal ##cl ##ap see download shit ##load ##s zip folder ##s chan internet money ##s fuck yeah alicia amp mikey
465,0,search decks ##wee ##t ##deck working since yesterday anyone else problem
466,0,got che ##z ##burg ##er book lo ##bo look wi ##f
470,0,aw poor donkey ##s ever
474,0,fit people max full otherwise know would ##w ##wi
478,0,ellen messages get ' notice ' sad try hard communicate wi ##f u
480,0,jealous seeing later year men ' little gig
484,0,deadline ahead
487,0,longing sewing machine birthday far away
488,0,ur bad
489,0,eye ##liner feel naked leaving flat get shops mum might text boyfriend miss
491,0,' sorry hear ' always sad lose close us loved
492,0,going work
494,0,always walk annex hoping see instead get nguyen family
495,0,##caster ##s believed ' lucky lasts till afternoon
496,0,work gunn ##a miss lush weather x
500,0,wants ipod
501,0,wow suicide ##s row f ##yi unless ' professional athlete ##you ' suicide ##s
504,0,##j dinner tonight freeze ##r melted
505,0,wake hours la ##ame ##ee ##e
506,0,thought looked paler probably drama filming jun looks health ##ier ever though
507,0,u ##gh ' sleep wish good cu ##ddle make ass
509,0,quo ##t ##br ##uce springsteen embark ##s world tour ##qu ##ot apparently oz un ##world ##ly planet
512,0,see
515,0,u ##gh ##h ' find red sox hat gotta wear creepy nick pi ##rro version
518,0,new ##ing twitter
519,0,document management systems always good idea although rarely seems happen practice
521,0,hug ##gg ##gs ' glad ' help favourite character white house sucks stealing
523,0,' know ping site ' load ' trying contact dream ##hos ##t
524,0,today attempting write dissertation ' dull especially sun shining outside xx ##xx
525,0,thinks ' bust day ' late overs ##le ##pt still keep u entertained wo per ##ving lo ##l
528,0,miss ' long come back
529,0,' think il ##y na ##w ##w ##w ##w
532,0,remember bum leg strikes back time serious
536,0,currently wishing could tre ##acle sponge cu ##star ##d louise made last night watching order phoenix
537,0,##bu ##u ##u ##u ##u ##u ##u evil evil girl
538,0,mrs ##shed ##fire taking pictures without shirt b ##lee ##ee ##ch
539,0,' good ' liking snow right getting used nice spring ##like weather
542,0,go work without ninja luke sad
543,0,hate away ##t sleep alone anymore
548,0,dan ##g ' able get workshops run web directions
549,0,ok im bed
555,0,mighty tap one ##date world tour newborn
556,0,think im ins ##om ##nia ##c ##t sleep birthday days oh ya ##y
557,0,tough ' ' virtually picking people shaking get every penny v stress ##ful
558,0,oh sy ##mp ##athi ##es ' hard decision always hope old border col ##lie go sleep ' hug
560,0,lo ##l goodnight
561,0,many assignments
562,0,english revision class
563,0,emi ##nem made ga ##w ##bag ##eros ##ci im ##ma cop asher roth ' album instead fuck em quota ##ss like quo ##t flow
564,0,yo ##yo ##yo internet rude tonight rec ##onne ##cted ' go bed
567,0,##s im folding getting ##wee ##tie iphone taking ##oo long update need grouping amp replies
569,0,##es goat ##wo ##ol socks worn
570,0,ye ##aa ##h hate
571,0,think use twitter ##end people un ##int ##ent ##ional ##ly
572,0,know found ur ##l much tin ##ier mine
573,0,mega ##fast trip time day tom ##wed ##s going tonight want see bad tried warn tech fail
575,0,strawberry absolute best angel delight eva chocolate sweet
577,0,' trying plan trips ##low budget though ##don ' think working
578,0,ph ##anta ##sy star yesterday going work
583,0,oh god
587,0,twitter lone ##r
590,0,awesome see ' speaking word ##camp ##no ##la wish lived closer
591,0,sick back ##y ##y bad watching american history x wanna watch american beauty though buy ##ee ##e
592,0,damn pc completely given sucks
593,0,yi ##kes stay bed forget weather hope get feeling better poor
594,0,' either de ##pressing ' think even want know kids suitcase ##s
596,0,may butt ' done nose ##y sorry conversation interesting
597,0,lt ci ##gs ##rip
602,0,boot ##ed windows ##load something since internet even worse u ##bu ##nt ##u
603,0,bed painfully tempting right take nap ' probably wake pm
604,0,still working
605,0,bouts start poor lin ##ny ' keep eyes open tired work tomorrow morning night
606,0,attack hay ##fe ##ver ##oo ##o
608,0,found madden ' ' oh well say old new
610,0,lucky gt ##gt got overs ##le ##pt hour
616,0,car sucks bad week get car taken away
617,0,' going long year ' fans
620,0,##t want believe im reading ##bu ##uso sad
621,0,beginning enjoy lazy town oh dear
622,0,going price ##line city tomorrow lost ' must ##s ' list
623,0,almost italian homework wee ##ee ##ee understood
625,0,cool ##wee ##t apps ra ##z ##r
627,0,ya ##wn ##s ' pretty good thanks aw ##w ##w ' sorry hear feel better soon lt
630,0,girlfriend troubles got serious thinking
632,0,fucking shin sp ##lin ##ts im pain ##dr ##ug ##s please ##i never realised could painful
634,0,think email domain blocked ak ##ism ##et
636,0,wow feel like crap
637,0,indeed one r ##lc interview good stuff thought ' finally found something noon ##e else
638,0,get lady see work boo ##ho ##o
639,0,stupid ##mp ##ms make stomach hurt
641,0,##oo ##oo ##o orioles beat yankees need get b ##more see derek jet ##er
642,0,got speeding ticket
643,0,thanks bursting bubble
649,0,gut ##ted checked weather report wrong day fishing today
650,0,' seeing cousin canada last time today goes back sad times ##nee ##d cheering
652,0,late work still feeling like po ##o
653,0,tired ##d nothing today
655,0,know big love true blood united states tara long waits seasons
657,0,spider covered im round slight ph ##ob ##ia
658,0,' make sense suicide thing refuse believe actually happened
659,0,seriously ##if stayed hour could ##wee ##ted boss
660,0,wondering much hotter chennai gonna get may
662,0,fuck ' hold weekend school
665,0,seeing doctor hope
666,0,caught looking iphone promised ' torch ##er still months left current contract
668,0,bt ##w event ##box available free mach ##eis ##t every visitors unfortunately switched ##wee ##t ##deck
671,0,tame pigeon sleeping bb ##q outside near doorway house keeps returning everyday ' want ever
672,0,duck ##ling famous children ' book stolen boston ' public garden boston globe via oh
673,0,nah really feeling come back
675,0,funny little things make homes ##ick criminals break ##n n browns ##tone lawn ##ord ci made misty
676,0,stuff ##y nose preventing sleep ##med ##ies
677,0,damn craig ##t make
678,0,saw show columbus oh tried go cincinnati oh sold u guy great
680,0,achilles heel spending x dvd ' hm ##v
685,0,dude go mile run cold ass boston waking sucks
686,0,##e going mexico easter
689,0,wishes good old cartoons come back ie captain planet ' wally dar ##ia sadness
694,0,miss kitty cats
697,0,mom last night br ##b figure whether burned
698,0,im ko ' battered bruised arm tam ##bour ##ine self conflict ##ed pain
699,0,maybe one years ' get tax return girl dream right
702,0,' sorry hope feel better soon
711,0,man want nike air ye ##ez ##y ' ' live states chance hell ah ##h well spend pairs sb ' instead
716,0,looks like baby going born pi
717,0,going ride hate legs
720,0,paid attention covered photos ##hop web ##page design class ##grad
728,0,yeah even turned rules spa ##m blocking
730,0,karate tournament weeks
731,0,hope make auburn show looking good
732,0,still homework
733,0,yeah really de ##pressing stuff like gets
736,0,' sleep hate nights try go bed early stay awake hours po ##o
739,0,##oo ##h love earrings mind ask craft store went ' much unfortunately
740,0,hours sleep ##t go back sleeping im thirsty
743,0,im done editing quo ##tt ##he phi ##ps ##ta ##pe ##qu ##ot back crack brew see got trees though
744,0,' feel hot
746,0,people cruel rude
747,0,activated self ##con ##tro ##l block early meaning ' check new qc regular ##izing internal clock might difficult
749,0,feels like neglected twilight im sorry lo ##l
750,0,wish stranded near fame ##s
752,0,put vacation photos online ##rs ago pc crashed forget name site
754,0,swimming morning help back ache walked town hurts
758,0,feel like change picture ' think could part bf ##f audrey hepburn
760,0,found unsuccessful applying hampshire probation job
761,0,fuck len wei ##n ' house caught fire earlier today family safe lost dog
762,0,shut ##i hungry britain home boring suck ##ass ##y breakfast world miss denny ##s
768,0,' going perform good friend nicole br ##il ##han ##te thursday ho ' please come one else
769,0,listening new emi ##nem tracks ##ame formula always funny track serious track track killing someone end boring
770,0,totally wondering real vanessa hu ##dge ##ns one ' following ' glory ' su ##x
771,0,shopping sounds like terrible plan hope dragging brother time p
772,0,soo ##o proud bro huh ##u ' talent ##ful ##l wish could best like
775,0,' get persons mind could even ##h like prayers fa ##m real
776,0,oh well seems like trouble christian slater trying kill moment
779,0,realised gut ##ted return back london without end
780,0,sorry bed time came gm ##t
783,0,' want tax inspector anyway
787,0,flu shot work arm hurts
788,0,really sleeping already ' seem get bed sun comes progress sorting life slow ##hard
789,0,' getting card two weeks ' solo ii ##rc thread ##less ##com already question
791,0,oh sucks mike work saturday monday andrews got friday till wednesday bug ##ger lo ##l
794,0,least u got lie ' bn way long mrs woke morning amp drag ##d sl ##umber ##ln ##d time
795,0,really time sleep dreaming city tattoos great things waking early morning sociology
798,0,missing portuguese sun already
799,0,strangely
802,0,nose bleeding
803,0,ha ##bb ##it miss ##pel ##ling bought
804,0,drinking milk ##bei ##ng youtube ##lone ##ly emil ##ii ##ee
805,0,'
809,0,starting short lunch break must short paper far planned time day
810,0,' advertised blog career sites used agencies sure else go
811,0,gonna great day members team
813,0,come back orlando soo ##on ' make show sadly
816,0,call back
817,0,need sims gaa ##h
818,0,school take life much ' get sleep anymore still school work well
819,0,broke tooth yesterday feels like ' sp ##il ##t half
823,0,' happy camp ##er
828,0,dogg ##ie da ##zzle ##r im trying work bit today want co ##ule pop ##vr say hi later
832,0,first tim ##tam year gone ##rr ##rr ##ry well miss australia
833,0,stuck history
836,0,fire ##fo ##x e lana ##ti hey crash hey crash
837,0,many things
838,0,somewhere world right sun shining people busy ##bu ##t
840,0,tea lovely accidentally used two bags blocking dog ' hole involves lots bram ##bles
842,0,ass hm watch first episode ##ee freak ##in missed
843,0,oh hope everything turns alright sound like easy fix
847,0,nah everyone
849,0,wants buy big bang theory dvd bye ##ee ##ex
851,0,twitter ' ##o
853,0,feel ##in sick ' slow though ##sch ##ool school rehearsal tennis match rehearsal
856,0,come ur background covers screen mine corner
862,0,throat raw
863,0,##t go back sleep
866,0,listening q got really bad headache dr ##iv ##in lesson ten min ##s lucky wan ##a sl ##ee ##ep
867,0,wonders someone u like much make unhappy split sec ##con ##d depressed
868,0,think need go twitter ##hol ##ics anonymous
870,0,' gr ##ump ##y though makes internet sad panda
871,0,fired laptop quo ##tf ##ailed connect services ##qu ##ot last week looks like rolling back vista till rc
874,0,think wi ##fi iphone broken quo ##tc ##onne ##ct ##qu ##ot actually use ' another story
875,0,dan ##g would done knew earlier outing ##s planned
876,0,bet oh wait mac pro ##lly
877,0,talk australia issue
878,0,hungry ' got bag crisp ##s looking forward dinner tonight
879,0,stupid arranged marriages ' convert marry mel ##ove
880,0,need get beach bo ##d back
881,0,ha ##ha damn want jelly beans
883,0,point ' trying remain optimistic ' delayed live ' getting harder day
884,0,hey said matt gonna go ballistic disappointed good ep tho mostly
886,0,miss fa ##m
889,0,doc ##s morning work free ##cy ##cl ##ing getting
890,0,wish could ##bu ##t seasons ' change days year
891,0,wanna listen masters
892,0,sadly ' true football definitely better cricket
897,0,saw one gs ##d covered could stop crying ba ##wled ba ##wled
898,0,well far station looks head ' actually jealous would love belgium right
899,0,kids crack dawn ' still full cold b ##le ##h starting work
902,0,ever day staying bed today
903,0,beau ' online tonight bum ##mer ua ##nd music either
904,0,going lunch mum feel sick ' want eat
905,0,' amy ' coming around today clean room
908,0,really sure
909,0,talking boy hating work though
911,0,okay still school
912,0,' sick med ##s even stand fm ##l
917,0,running low batteries
918,0,would hope agree wo ##rring ##ly long day hope goes favour x
919,0,##dating ##ffe gives nothing good twenty minutes
921,0,university classroom computer shit day boring
922,0,bought iphone g e ##bay like weeks ago still ' come
923,0,coughing lung ' since x ##mas
928,0,##n today ##t turn hope mo ##z x
929,0,' still sniff ##ling ##nee ##zing ' sleep morning going come way early
930,0,aaa ##aan ##d nausea back
931,0,oh sent email state convention ##may amp papyrus sad bc wanted attend
932,0,still germany
934,0,turtles better mac lasts longer moves faster
935,0,dat ##s fast internet ##s ' probably stuck though
937,0,go library get books bloody really ' bothered levels anymore
938,0,everything still broken
939,0,really really tired ' slept days barely keep eyes open really missing sanity
940,0,wait week find writing good su ##x
943,0,miss robe ##e goes sip ##ala ##y
944,0,tad ##i di pi ##m ud ##ah se ##mp ##et li ##rik ##sr ##a tap ##i bar ##u ab ##is ##kan definitely putting agenda next time go pi ##m
946,0,' bel ##ive ' home sleepy hr ##s today round rock tx
948,0,' hot water
949,0,ha ##ha ##t many ' followers ' ' follow ##ees '
952,0,sickness making impossible sleep hot
953,0,coke zero mobile site broken iphone anyway
954,0,got back picking parents ##good ##by ##e house
955,0,ou ##ch zoom clear ##fi ##x method friends
956,0,mom ' brains fried juicy ' says ' front te ##h com ##py much brains fried
957,0,add boyfriend
958,0,back ##da sons girlfriend going see dad hospital later
960,0,sorry hear ##n ##f run tonight always risk get bad co ##ord ##s ft ##f
965,0,still feeling b ##le ##h sp ##ew bu ##rp ##s
966,0,' ##load pic
968,0,xbox died stress relief de ##pressing middle moving new apartment u ##gh someone cheer
972,0,wish little tunnel prefer ##ably waters ##lide direct dressing room water people ' see ##gs
975,0,' like previously skins thing starts season two like went straight intro like
976,0,want cow ##or ##ker ' various lu ##rg ##ies
977,0,one week till pay day ##s stimulus package mr rudd
978,0,work actually working close u ##gam india moment bad news ##lay people
980,0,sorry missed
981,0,yeah good news comb ##inator interview next week dunn ##o bout oyster suck guess
982,0,damn tha last message ##t work
983,0,saying radio ' found fast food high level saturated fat nobody tell
984,0,mine
987,0,kevin suddenly realized cds suddenly heck gone
988,0,yeah internet shaped ' anything
991,0,looks like ' missed yet another job someone please employ ha ##ha
994,0,din ##dle man ##ks ##ni ##ff foods corp founder din ##dle man ##ks ##ni ##ff disappears midnight trip fridge presumed dead
996,0,time go ' look nice though xx
998,0,' get statistics bunch mum ##bo ju ##mbo
1000,0,' go sleep much little time long week ahead ok ' get u hat lo ##l
1001,0,wants go shopping
1002,0,absolutely
1003,0,' sleep read ##imo ##rp ##hs ' attempting sleep please work time ' exhausted plus want cu ##ddle
1004,0,got pause twilight nearly work
1006,0,photos ##hop hate crash
1007,0,' thinking getting old fm tune ##r garage ' problems pc stops playing audio
1011,0,ah ##h iv ##e always wanted see rent love soundtrack
1017,0,di ##s guy talking brother ' cock ##s feel like talking e ##w ##w ##w figure rest
1018,0,yeah know horrible u ##gh sad ##den ##ing
1019,0,sad dutch local ##ization dl bad ' incomplete many tr ##un ##cation ##s
1021,0,morning oh
1022,0,ar ##gh opened crisp ##s upside hate
1023,0,responsible extreme tree murder
1025,0,' hungry mommy ' ##ee ##ee
1027,0,sleeping stressed week coming
1028,0,internet home drive ox use internet builders
1029,0,throat closing string cheese good idea
1032,0,yes thanks ##ave ##ling world bro fuck life ha ##ha ##ha
1033,0,heart abused many hurt ##ful lies truths hate sap ##py kind things hate
1035,0,going shower amp brush teeth ' wanna go work
1038,0,sorry
1040,0,homework homework homework
1042,0,man today going soo ##oo ##o slowly today
1043,0,oh god one teachers gave rotten go ##go ##ma eat ' hungry ' trying eat around bad parts ha ##ha ##ha ##ha
1045,0,back know people
1047,0,' moods ##it ##uation write internal ##s write ##m ##w tom ##o
1049,0,got go college today holidays
1054,0,ku ##tner ##rr ##r think still show u ##gh ku ##tner ##kal penn ' bright star ho
1055,0,##ki really horrible
1056,0,sent naughty boys corner work
1057,0,' want talk advisors ' advise judge ars ##e
1061,0,pm ##t wanna go chemistry course ##t wanna meet jo ##rdi ##s main reason
1064,0,' sad
1065,0,sliced finger
1067,0,' enjoy weather
1075,0,enjoying lunch lake constance uh would cool impossible
1078,0,##t like internet ##t ##wee ##t much
1079,0,came back college assignment really piles like shit ##s dead tired
1082,0,know little depressed ate much last night left ##overs today
1084,0,time get ##t dog wet ##t shit ##y day
1086,0,finished sha ##ris birthday present since today morning headache think drink
1087,0,got upset stomach
1089,0,face
1090,0,soo tired gotta homework sad ##face
1091,0,hmm beta nam ##bu ping ##fm friend ##fe ##ed disabled boo
1092,0,ye ##h totally dig fire ##bu ##g en ##uf ##f en ##uf ##f gonna start using safari ##cha ##rle ##s ditch ff see de ##bu ##gging goes many ff crashes
1093,0,mom might breast cancer ' find anything like week ' worried
1094,0,om ##g daughter come home last night huge worry would mind poor
1095,0,aw snap ##case ##t getting back together must dream ##t
1097,0,morning ba ##h car ' start waiting ##w ##b
1098,0,creepy outdoor speedway ##i portugal seems good losing weight healthy
1100,0,hospital soon kinda sucks ' allowed eat anything x
1101,0,still sick hate
1112,0,gloom ##y weather ##aga ##in
1115,0,want see p ##nk
1117,0,soaked pleasant
1119,0,physically tired ' sleep
